Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-31 09:30:00-04:00,154.75,154.80999755859375,154.67999267578125,154.69000244140625,154.69000244140625,73725
2023-07-31 09:32:00-04:00,154.6999969482422,154.8699951171875,154.6999969482422,154.85000610351562,154.85000610351562,24027
2023-07-31 09:34:00-04:00,154.85000610351562,154.875,154.78500366210938,154.80999755859375,154.80999755859375,24713
2023-07-31 09:36:00-04:00,154.80999755859375,154.80999755859375,154.58999633789062,154.61000061035156,154.61000061035156,41208
2023-07-31 09:38:00-04:00,154.63999938964844,154.7100067138672,154.55999755859375,154.7100067138672,154.7100067138672,23787
2023-07-31 09:40:00-04:00,154.7050018310547,154.89999389648438,154.7050018310547,154.8300018310547,154.8300018310547,61069
2023-07-31 09:42:00-04:00,154.85499572753906,154.96499633789062,154.85499572753906,154.96499633789062,154.96499633789062,106320
2023-07-31 09:44:00-04:00,154.97000122070312,155.02499389648438,154.97000122070312,155.00999450683594,155.00999450683594,12412
2023-07-31 09:46:00-04:00,155.01499938964844,155.02000427246094,154.89999389648438,155.0,155.0,22000
2023-07-31 09:48:00-04:00,155.01499938964844,155.10000610351562,155.00999450683594,155.05999755859375,155.05999755859375,20950
2023-07-31 09:50:00-04:00,155.0800018310547,155.17999267578125,155.0800018310547,155.16969299316406,155.16969299316406,25401
2023-07-31 09:52:00-04:00,155.1699981689453,155.19000244140625,155.10000610351562,155.10000610351562,155.10000610351562,81559
2023-07-31 09:54:00-04:00,155.08999633789062,155.08999633789062,154.90499877929688,154.91250610351562,154.91250610351562,57317
2023-07-31 09:56:00-04:00,154.90499877929688,154.9250030517578,154.78500366210938,154.8000030517578,154.8000030517578,61954
2023-07-31 09:58:00-04:00,154.7949981689453,154.88499450683594,154.69000244140625,154.88499450683594,154.88499450683594,63028
2023-07-31 10:00:00-04:00,154.88999938964844,154.9199981689453,154.80999755859375,154.8699951171875,154.8699951171875,21474
2023-07-31 10:02:00-04:00,154.8800048828125,154.88499450683594,154.80499267578125,154.85000610351562,154.85000610351562,20653
2023-07-31 10:04:00-04:00,154.86000061035156,154.94000244140625,154.86000061035156,154.9199981689453,154.9199981689453,11498
2023-07-31 10:06:00-04:00,154.9250030517578,154.97000122070312,154.89010620117188,154.9600067138672,154.9600067138672,10963
