Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-28 09:30:00-04:00,458.4100036621094,458.55999755859375,458.260009765625,458.2810974121094,458.2810974121094,236831
2023-07-28 09:32:00-04:00,458.2300109863281,458.45001220703125,458.17999267578125,458.2799987792969,458.2799987792969,19591
2023-07-28 09:34:00-04:00,458.3500061035156,458.3699951171875,457.8999938964844,457.95001220703125,457.95001220703125,27302
2023-07-28 09:36:00-04:00,457.8699951171875,457.8900146484375,457.5799865722656,457.7200012207031,457.7200012207031,29253
2023-07-28 09:38:00-04:00,457.6700134277344,458.3500061035156,457.6400146484375,458.2799987792969,458.2799987792969,17772
2023-07-28 09:40:00-04:00,458.29998779296875,458.6400146484375,458.29998779296875,458.489990234375,458.489990234375,21208
2023-07-28 09:42:00-04:00,458.4949951171875,458.6700134277344,458.4707946777344,458.5199890136719,458.5199890136719,23028
2023-07-28 09:44:00-04:00,458.5199890136719,458.5450134277344,458.17999267578125,458.3800048828125,458.3800048828125,14634
2023-07-28 09:46:00-04:00,458.3699951171875,458.44000244140625,458.25,458.3800048828125,458.3800048828125,10165
2023-07-28 09:48:00-04:00,458.3674011230469,458.80999755859375,458.3674011230469,458.7950134277344,458.7950134277344,15862
2023-07-28 09:50:00-04:00,458.8399963378906,459.02569580078125,458.8299865722656,458.9100036621094,458.9100036621094,8905
2023-07-28 09:52:00-04:00,458.9100036621094,458.92999267578125,458.6300048828125,458.7275085449219,458.7275085449219,9443
2023-07-28 09:54:00-04:00,458.7200012207031,458.8699951171875,458.71038818359375,458.75,458.75,9933
2023-07-28 09:56:00-04:00,458.70001220703125,458.7799987792969,458.4599914550781,458.531005859375,458.531005859375,9281
2023-07-28 09:58:00-04:00,458.6000061035156,458.7200012207031,458.5249938964844,458.55999755859375,458.55999755859375,10813
2023-07-28 10:00:00-04:00,458.5899963378906,458.95001220703125,458.57000732421875,458.94000244140625,458.94000244140625,24665
2023-07-28 10:02:00-04:00,459.0,459.2099914550781,458.8949890136719,458.9800109863281,458.9800109863281,21949
2023-07-28 10:04:00-04:00,458.9800109863281,459.1499938964844,458.92999267578125,459.0199890136719,459.0199890136719,233154
2023-07-28 10:06:00-04:00,459.04998779296875,459.1400146484375,458.80999755859375,458.80999755859375,458.80999755859375,59441
2023-07-28 10:08:00-04:00,458.82000732421875,459.07000732421875,458.82000732421875,459.0400085449219,459.0400085449219,29003
2023-07-28 10:10:00-04:00,459.0299987792969,459.05999755859375,458.82000732421875,459.05999755859375,459.05999755859375,17470
2023-07-28 10:12:00-04:00,459.05999755859375,459.1600036621094,459.03009033203125,459.15960693359375,459.15960693359375,7664
2023-07-28 10:14:00-04:00,459.04998779296875,459.19000244140625,458.9700012207031,459.19000244140625,459.19000244140625,11873
2023-07-28 10:16:00-04:00,459.2200012207031,459.2300109863281,459.1050109863281,459.1199951171875,459.1199951171875,8359
2023-07-28 10:18:00-04:00,459.1000061035156,459.1400146484375,459.0199890136719,459.1400146484375,459.1400146484375,22216
2023-07-28 10:20:00-04:00,459.2099914550781,459.6499938964844,459.1000061035156,459.1099853515625,459.1099853515625,237428
2023-07-28 10:22:00-04:00,459.1000061035156,459.260009765625,459.07501220703125,459.2297058105469,459.2297058105469,13960
2023-07-28 10:24:00-04:00,459.2300109863281,459.29998779296875,459.010009765625,459.010009765625,459.010009765625,8170
2023-07-28 10:26:00-04:00,459.010009765625,459.0199890136719,458.75,458.7998962402344,458.7998962402344,16020
2023-07-28 10:28:00-04:00,458.6700134277344,458.8500061035156,458.42999267578125,458.81988525390625,458.81988525390625,35902
2023-07-28 10:30:00-04:00,458.8900146484375,459.0400085449219,458.8800048828125,458.989990234375,458.989990234375,10488
2023-07-28 10:32:00-04:00,458.9700012207031,459.2099914550781,458.9700012207031,459.2099914550781,459.2099914550781,10405
2023-07-28 10:34:00-04:00,459.19000244140625,459.25,458.9700012207031,458.9700012207031,458.9700012207031,23586
2023-07-28 10:36:00-04:00,458.9700012207031,459.0,458.8399963378906,458.9200134277344,458.9200134277344,5907
2023-07-28 10:38:00-04:00,458.7900085449219,458.875,458.6600036621094,458.6600036621094,458.6600036621094,8728
2023-07-28 10:40:00-04:00,458.6199951171875,458.8500061035156,458.6199951171875,458.8500061035156,458.8500061035156,11100
2023-07-28 10:42:00-04:00,458.9200134277344,458.9200134277344,458.6300048828125,458.7200012207031,458.7200012207031,16803
2023-07-28 10:44:00-04:00,458.67999267578125,458.69000244140625,458.5299987792969,458.6099853515625,458.6099853515625,12020
2023-07-28 10:46:00-04:00,458.6199951171875,458.70001220703125,458.4049987792969,458.6000061035156,458.6000061035156,6299
2023-07-28 10:48:00-04:00,458.70001220703125,458.908203125,458.70001220703125,458.8949890136719,458.8949890136719,4491
2023-07-28 10:50:00-04:00,458.9100036621094,459.0199890136719,458.9100036621094,458.9797058105469,458.9797058105469,12394
2023-07-28 10:52:00-04:00,458.9599914550781,459.0188903808594,458.7250061035156,458.79998779296875,458.79998779296875,6194
2023-07-28 10:54:00-04:00,458.7799987792969,458.7799987792969,458.6000061035156,458.7300109863281,458.7300109863281,7670
2023-07-28 10:56:00-04:00,458.7300109863281,458.9200134277344,458.7300109863281,458.8800048828125,458.8800048828125,5530
2023-07-28 10:58:00-04:00,459.0400085449219,459.2099914550781,459.0400085449219,459.1600036621094,459.1600036621094,17138
2023-07-28 11:00:00-04:00,459.239990234375,459.2749938964844,459.1400146484375,459.1400146484375,459.1400146484375,8788
2023-07-28 11:02:00-04:00,459.1099853515625,459.2254943847656,459.0199890136719,459.2254943847656,459.2254943847656,13715
2023-07-28 11:04:00-04:00,459.239990234375,459.2799987792969,459.1600036621094,459.19000244140625,459.19000244140625,4488
2023-07-28 11:06:00-04:00,459.20001220703125,459.2200012207031,459.1300048828125,459.20001220703125,459.20001220703125,13505
