Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-11 09:30:00-04:00,407.95001220703125,408.1000061035156,407.4700012207031,407.4757080078125,407.4757080078125,181096
2023-08-11 09:32:00-04:00,407.4515075683594,407.8900146484375,407.3399963378906,407.8599853515625,407.8599853515625,25984
2023-08-11 09:34:00-04:00,407.864990234375,408.298095703125,407.864990234375,408.2300109863281,408.2300109863281,17044
2023-08-11 09:36:00-04:00,408.2900085449219,408.5299987792969,408.2099914550781,408.4100036621094,408.4100036621094,27069
2023-08-11 09:38:00-04:00,408.3599853515625,408.510009765625,408.1935119628906,408.30999755859375,408.30999755859375,9823
2023-08-11 09:40:00-04:00,408.3399963378906,408.3699951171875,407.75,408.04998779296875,408.04998779296875,22267
2023-08-11 09:42:00-04:00,408.0,408.0,407.6000061035156,407.69000244140625,407.69000244140625,14624
2023-08-11 09:44:00-04:00,407.79998779296875,407.94000244140625,407.57611083984375,407.69000244140625,407.69000244140625,10241
2023-08-11 09:46:00-04:00,407.70001220703125,408.0450134277344,407.510009765625,408.0450134277344,408.0450134277344,9359
2023-08-11 09:48:00-04:00,408.0299987792969,408.0400085449219,407.8299865722656,407.8900146484375,407.8900146484375,23537
2023-08-11 09:50:00-04:00,407.9750061035156,408.0,407.75,407.79998779296875,407.79998779296875,6088
2023-08-11 09:52:00-04:00,407.8601989746094,407.95001220703125,407.70001220703125,407.95001220703125,407.95001220703125,6236
2023-08-11 09:54:00-04:00,408.07000732421875,408.18011474609375,407.8800048828125,407.989990234375,407.989990234375,6220
2023-08-11 09:56:00-04:00,408.0945129394531,408.2300109863281,407.989990234375,408.1099853515625,408.1099853515625,7834
2023-08-11 09:58:00-04:00,408.1142883300781,408.2049865722656,408.0400085449219,408.0400085449219,408.0400085449219,9713
2023-08-11 10:00:00-04:00,408.1499938964844,408.9100036621094,408.1499938964844,408.8699951171875,408.8699951171875,42217
2023-08-11 10:02:00-04:00,408.8900146484375,409.30999755859375,408.8299865722656,408.989990234375,408.989990234375,33807
2023-08-11 10:04:00-04:00,408.9700012207031,409.2578125,408.8699951171875,409.19500732421875,409.19500732421875,21309
2023-08-11 10:06:00-04:00,409.1686096191406,409.17999267578125,408.8500061035156,408.9599914550781,408.9599914550781,19832
2023-08-11 10:08:00-04:00,408.8800048828125,409.010009765625,408.7650146484375,408.8900146484375,408.8900146484375,14721
2023-08-11 10:10:00-04:00,408.94500732421875,409.0199890136719,408.5,408.5899963378906,408.5899963378906,18562
2023-08-11 10:12:00-04:00,408.5400085449219,409.0799865722656,408.4949951171875,409.0799865722656,409.0799865722656,13596
2023-08-11 10:14:00-04:00,409.1499938964844,409.5199890136719,409.0799865722656,409.5199890136719,409.5199890136719,21189
2023-08-11 10:16:00-04:00,409.6199951171875,409.7799987792969,409.5199890136719,409.56500244140625,409.56500244140625,18791
