Datetime,Open,High,Low,Close,Adj Close,Volume
2023-08-11 09:30:00-04:00,446.3299865722656,446.4599914550781,445.79998779296875,445.79998779296875,445.79998779296875,111358
2023-08-11 09:32:00-04:00,445.79998779296875,446.2799987792969,445.70001220703125,446.1499938964844,446.1499938964844,9754
2023-08-11 09:34:00-04:00,446.25,446.739990234375,446.2300109863281,446.6700134277344,446.6700134277344,10113
2023-08-11 09:36:00-04:00,446.6650085449219,446.9700012207031,446.6000061035156,446.8500061035156,446.8500061035156,30149
2023-08-11 09:38:00-04:00,446.8299865722656,446.9700012207031,446.60931396484375,446.7200012207031,446.7200012207031,6591
2023-08-11 09:40:00-04:00,446.70001220703125,446.70001220703125,446.1000061035156,446.41729736328125,446.41729736328125,11168
2023-08-11 09:42:00-04:00,446.3949890136719,446.3999938964844,445.989990234375,446.1000061035156,446.1000061035156,9118
2023-08-11 09:44:00-04:00,446.1724853515625,446.3450012207031,445.95001220703125,446.0299987792969,446.0299987792969,9217
2023-08-11 09:46:00-04:00,446.0880126953125,446.4573059082031,445.8450012207031,446.4573059082031,446.4573059082031,4178
2023-08-11 09:48:00-04:00,446.4599914550781,446.4599914550781,446.2405090332031,446.29998779296875,446.29998779296875,11532
2023-08-11 09:50:00-04:00,446.2449951171875,446.3699951171875,446.1099853515625,446.1099853515625,446.1099853515625,6383
2023-08-11 09:52:00-04:00,446.2300109863281,446.25,446.1099853515625,446.25,446.25,3898
2023-08-11 09:54:00-04:00,446.3599853515625,446.6000061035156,446.3299865722656,446.385009765625,446.385009765625,9818
2023-08-11 09:56:00-04:00,446.5,446.6000061035156,446.4287109375,446.489990234375,446.489990234375,4048
2023-08-11 09:58:00-04:00,446.42999267578125,446.6199951171875,446.42999267578125,446.4549865722656,446.4549865722656,8843
2023-08-11 10:00:00-04:00,446.6400146484375,447.3699951171875,446.6400146484375,447.29998779296875,447.29998779296875,34560
2023-08-11 10:02:00-04:00,447.36749267578125,447.82000732421875,447.36749267578125,447.5199890136719,447.5199890136719,25062
2023-08-11 10:04:00-04:00,447.5,447.7900085449219,447.3399963378906,447.7099914550781,447.7099914550781,16619
2023-08-11 10:06:00-04:00,447.69000244140625,447.69000244140625,447.30999755859375,447.4800109863281,447.4800109863281,14515
2023-08-11 10:08:00-04:00,447.3900146484375,447.45001220703125,447.2200012207031,447.42999267578125,447.42999267578125,11695
2023-08-11 10:10:00-04:00,447.5199890136719,447.5199890136719,446.95001220703125,447.04998779296875,447.04998779296875,13392
2023-08-11 10:12:00-04:00,447.0150146484375,447.5799865722656,446.9599914550781,447.5400085449219,447.5400085449219,17542
2023-08-11 10:14:00-04:00,447.6499938964844,448.1099853515625,447.57000732421875,448.0871887207031,448.0871887207031,16010
2023-08-11 10:16:00-04:00,448.2049865722656,448.30999755859375,448.0400085449219,448.1700134277344,448.1700134277344,20446
2023-08-11 10:18:00-04:00,448.0899963378906,448.260009765625,447.9599914550781,448.2049865722656,448.2049865722656,17659
2023-08-11 10:20:00-04:00,448.2200012207031,448.739990234375,448.2200012207031,448.6400146484375,448.6400146484375,27742
2023-08-11 10:22:00-04:00,448.7699890136719,448.7699890136719,448.5,448.69000244140625,448.69000244140625,6674
2023-08-11 10:24:00-04:00,448.66180419921875,449.0400085449219,448.5,448.55999755859375,448.55999755859375,34087
2023-08-11 10:26:00-04:00,448.5,448.6300048828125,448.45001220703125,448.5799865722656,448.5799865722656,8126
2023-08-11 10:28:00-04:00,448.5284118652344,448.6199951171875,448.32000732421875,448.45001220703125,448.45001220703125,9678
2023-08-11 10:30:00-04:00,448.4800109863281,448.6300048828125,448.3299865722656,448.3699951171875,448.3699951171875,7703
2023-08-11 10:32:00-04:00,448.3489990234375,448.4580993652344,448.2300109863281,448.2300109863281,448.2300109863281,9275
2023-08-11 10:34:00-04:00,448.25,448.29998779296875,447.8999938964844,447.95001220703125,447.95001220703125,12323
2023-08-11 10:36:00-04:00,447.9999084472656,448.1600036621094,447.989990234375,448.0909118652344,448.0909118652344,5565
2023-08-11 10:38:00-04:00,448.4100036621094,448.82000732421875,448.3900146484375,448.739990234375,448.739990234375,19360
2023-08-11 10:40:00-04:00,448.7300109863281,449.0199890136719,448.6199951171875,448.6499938964844,448.6499938964844,13266
2023-08-11 10:42:00-04:00,448.5799865722656,448.6300048828125,448.4100036621094,448.4736022949219,448.4736022949219,12910
2023-08-11 10:44:00-04:00,448.4200134277344,448.6099853515625,448.4200134277344,448.5899963378906,448.5899963378906,6649
2023-08-11 10:46:00-04:00,448.5,448.67999267578125,448.3399963378906,448.6199951171875,448.6199951171875,8420
2023-08-11 10:48:00-04:00,448.5899963378906,448.5899963378906,448.2300109863281,448.4020080566406,448.4020080566406,7014
2023-08-11 10:50:00-04:00,447.9800109863281,448.3500061035156,447.8900146484375,447.9700012207031,447.9700012207031,36497
2023-08-11 10:52:00-04:00,448.010009765625,448.010009765625,447.6300048828125,447.6675109863281,447.6675109863281,6100
2023-08-11 10:54:00-04:00,447.6600036621094,447.9549865722656,447.6600036621094,447.9549865722656,447.9549865722656,6491
2023-08-11 10:56:00-04:00,447.9100036621094,447.9100036621094,447.70001220703125,447.8699951171875,447.8699951171875,6964
2023-08-11 10:58:00-04:00,447.8699951171875,447.8699951171875,447.57000732421875,447.6000061035156,447.6000061035156,7911
2023-08-11 11:00:00-04:00,447.6700134277344,447.8299865722656,447.6400146484375,447.7428894042969,447.7428894042969,7663
2023-08-11 11:02:00-04:00,447.75,447.8699951171875,447.75,447.8577880859375,447.8577880859375,3799
2023-08-11 11:04:00-04:00,447.8999938964844,448.0,447.7300109863281,447.7300109863281,447.7300109863281,7578
2023-08-11 11:06:00-04:00,447.7300109863281,447.7300109863281,447.4049987792969,447.4049987792969,447.4049987792969,7761
2023-08-11 11:08:00-04:00,447.5,447.55999755859375,447.4599914550781,447.5061950683594,447.5061950683594,4824
2023-08-11 11:10:00-04:00,447.4599914550781,447.4649963378906,446.9700012207031,447.0899963378906,447.0899963378906,15594
2023-08-11 11:12:00-04:00,447.19000244140625,447.2699890136719,447.1300048828125,447.2099914550781,447.2099914550781,5823
2023-08-11 11:14:00-04:00,447.20001220703125,447.2099914550781,446.8900146484375,446.8900146484375,446.8900146484375,5272
2023-08-11 11:16:00-04:00,446.8699951171875,447.0299987792969,446.8599853515625,446.8807067871094,446.8807067871094,5972
2023-08-11 11:18:00-04:00,446.8599853515625,447.1000061035156,446.8500061035156,447.04998779296875,447.04998779296875,21989
2023-08-11 11:20:00-04:00,447.0,447.30499267578125,446.9800109863281,447.29998779296875,447.29998779296875,12212
2023-08-11 11:22:00-04:00,447.30999755859375,447.3399963378906,446.92999267578125,446.92999267578125,446.92999267578125,9870
2023-08-11 11:24:00-04:00,446.9750061035156,446.9949951171875,446.79998779296875,446.8699951171875,446.8699951171875,11311
2023-08-11 11:26:00-04:00,446.8699951171875,447.09100341796875,446.82000732421875,446.92999267578125,446.92999267578125,5022
2023-08-11 11:28:00-04:00,446.989990234375,447.1700134277344,446.9700012207031,446.9700012207031,446.9700012207031,8841
2023-08-11 11:30:00-04:00,446.9200134277344,447.1499938964844,446.8900146484375,446.9100036621094,446.9100036621094,6716
2023-08-11 11:32:00-04:00,446.9200134277344,446.9700012207031,446.760009765625,446.8299865722656,446.8299865722656,7864
2023-08-11 11:34:00-04:00,446.82000732421875,446.9200134277344,446.67999267578125,446.8500061035156,446.8500061035156,7111
2023-08-11 11:36:00-04:00,446.82000732421875,447.2699890136719,446.82000732421875,447.2099914550781,447.2099914550781,20057
2023-08-11 11:38:00-04:00,447.1700134277344,447.2900085449219,447.0,447.0,447.0,14610
2023-08-11 11:40:00-04:00,446.8999938964844,446.9599914550781,446.8599853515625,446.9599914550781,446.9599914550781,12115
2023-08-11 11:42:00-04:00,447.0400085449219,447.0400085449219,446.760009765625,446.94000244140625,446.94000244140625,8026
2023-08-11 11:44:00-04:00,447.0,447.260009765625,447.0,447.1400146484375,447.1400146484375,6618
2023-08-11 11:46:00-04:00,447.0899963378906,447.127197265625,446.9139099121094,447.0249938964844,447.0249938964844,6960
2023-08-11 11:48:00-04:00,447.0195007324219,447.1400146484375,446.8949890136719,446.9599914550781,446.9599914550781,10068
2023-08-11 11:50:00-04:00,446.92999267578125,446.989990234375,446.80999755859375,446.94000244140625,446.94000244140625,7050
2023-08-11 11:52:00-04:00,446.9700012207031,446.9700012207031,446.739990234375,446.8299865722656,446.8299865722656,22033
2023-08-11 11:54:00-04:00,446.80999755859375,446.9100036621094,446.73309326171875,446.8299865722656,446.8299865722656,6199
